Sales Channel,Order Quantity,Discount Applied,Unit Cost,Unit Price,DeliveryDays
In-Store,4,0.075,709.13,844.2,2
Online,8,0.05,1677.14,3993.2,37
In-Store,8,0.1,176.88,268.0,10
Online,1,0.075,2846.7,6056.8,1
Online,2,0.05,1262.95,1943.0,0
In-Store,1,0.15,954.08,1192.6,6
Distributor,8,0.05,1879.08,2539.3,0
In-Store,5,0.075,712.88,1782.2,184
Distributor,4,0.075,566.15,1132.3,0
Wholesale,3,0.05,592.95,1005.0,39
Online,8,0.2,616.27,978.2,38
Online,2,0.15,4580.99,6452.1,7
Distributor,7,0.075,1360.1,1943.0,0
Wholesale,7,0.075,461.3,1025.1,0
Distributor,4,0.1,4196.88,5829.0,2
In-Store,3,0.1,621.76,1072.0,9
Wholesale,7,0.05,1698.25,2391.9,0
In-Store,6,0.075,2646.03,3624.7,188
In-Store,8,0.05,1251.29,2720.2,0
In-Store,7,0.2,4606.92,6398.5,245
Online,8,0.1,604.21,1118.9,127
In-Store,6,0.2,128.77,207.7,2
Distributor,4,0.2,420.29,1025.1,36
Wholesale,4,0.15,3667.58,5393.5,3
In-Store,2,0.075,3319.92,3999.9,0
Wholesale,3,0.15,1653.83,2432.1,8
Online,3,0.05,3219.82,3879.3,30
Online,1,0.075,119.39,221.1,0
Online,4,0.1,748.73,998.3,0
Wholesale,7,0.075,849.23,1132.3,2
Online,8,0.1,158.79,201.0,0
In-Store,1,0.2,492.05,683.4,0
In-Store,1,0.05,3334.59,5293.0,38
In-Store,1,0.4,73.7,167.5,0
In-Store,1,0.1,3288.36,5480.6,6
Distributor,7,0.4,2482.35,3819.0,153
Online,4,0.4,3429.46,6016.6,62
Distributor,4,0.4,543.3,1025.1,1
Online,5,0.075,1861.93,2659.9,0
In-Store,8,0.05,2997.38,3892.7,99
Online,4,0.1,473.82,911.2,92
Distributor,2,0.3,745.04,1862.6,153
Wholesale,5,0.05,139.16,207.7,3
Online,1,0.075,1634.93,1969.8,0
In-Store,4,0.075,462.9,944.7,0
Online,4,0.05,535.87,864.3,31
Distributor,2,0.075,1512.32,2291.4,5
In-Store,3,0.15,894.52,1132.3,0
Wholesale,4,0.05,77.72,194.3,0
Online,7,0.1,153.7,247.9,127
Wholesale,8,0.05,623.1,1038.5,91
Wholesale,4,0.4,895.46,1105.5,9
Wholesale,1,0.05,103.11,180.9,10
In-Store,1,0.05,3279.78,5654.8,8
In-Store,7,0.2,1757.75,3906.1,243
In-Store,8,0.075,780.22,917.9,61
Online,7,0.2,2121.96,2619.7,0
Online,6,0.075,512.95,777.2,9
Online,8,0.15,603.6,958.1,0
Distributor,8,0.05,123.01,227.8,7
Online,1,0.05,1321.78,1835.8,9
In-Store,8,0.3,455.2,1058.6,0
In-Store,2,0.15,3575.19,5674.9,4
In-Store,1,0.15,1691.42,1989.9,9
In-Store,8,0.075,93.8,234.5,0
Distributor,1,0.15,664.64,1038.5,99
In-Store,5,0.05,577.81,1031.8,67
Online,7,0.05,1515.41,3524.2,0
Wholesale,4,0.1,1069.45,2324.9,4
Online,7,0.05,368.5,737.0,68
Distributor,8,0.05,502.5,1005.0,5
Online,4,0.075,911.2,1139.0,7
In-Store,3,0.1,813.11,1098.8,152
Wholesale,8,0.2,2486.71,3825.7,0
Distributor,6,0.3,74.17,180.9,6
Wholesale,8,0.05,578.88,964.8,4
Online,4,0.075,1267.71,2485.7,0
Online,4,0.05,141.5,214.4,4
Online,2,0.05,1556.54,2432.1,151
Online,4,0.05,626.58,1118.9,10
In-Store,3,0.15,561.39,891.1,121
Online,1,0.1,1043.99,2485.7,0
In-Store,7,0.05,692.51,1018.4,4
In-Store,8,0.05,1799.89,2465.6,5
In-Store,3,0.2,3034.83,3993.2,0
In-Store,1,0.05,2247.85,3685.0,5
Distributor,6,0.3,1919.15,2284.7,6
In-Store,6,0.075,1927.46,3323.2,3
Online,3,0.3,431.48,1078.7,0
Online,5,0.075,606.22,1045.2,0
Online,7,0.05,1931.95,2646.5,9
Online,1,0.2,1786.62,2666.6,7
Distributor,1,0.3,831.34,1889.4,10
In-Store,3,0.1,1296.05,2492.4,9
Online,8,0.05,896.19,1179.2,0
Wholesale,6,0.05,1530.01,2318.2,0
In-Store,4,0.075,2831.76,3584.5,37
In-Store,4,0.05,1879.95,3999.9,1
In-Store,1,0.075,1677.14,1996.6,243
In-Store,6,0.1,826.58,1132.3,4
Distributor,1,0.05,1413.43,1963.1,5
Distributor,4,0.1,1611.69,1896.1,99
In-Store,3,0.15,538.68,804.0,9
Online,1,0.1,128.91,174.2,98
Wholesale,8,0.05,1688.27,3926.2,10
In-Store,2,0.1,141.1,180.9,69
Distributor,1,0.1,152.76,254.6,92
Online,4,0.15,566.15,1132.3,7
In-Store,6,0.1,166.29,227.8,1
In-Store,4,0.2,1422.34,2003.3,122
In-Store,1,0.1,1818.65,2525.9,3
Distributor,5,0.075,2178.1,3691.7,5
Distributor,2,0.1,1145.37,1762.1,7
Distributor,8,0.2,436.64,891.1,10
Online,2,0.1,567.49,1031.8,0
Online,2,0.4,495.73,1011.7,0
Online,8,0.075,481.86,777.2,1
Wholesale,6,0.1,2209.66,2599.6,96
Online,2,0.075,4205.19,5922.8,69
Online,5,0.4,423.98,757.1,4
Online,2,0.075,2075.73,3008.3,61
Distributor,5,0.15,195.84,247.9,6
In-Store,7,0.075,1299.53,2499.1,7
Online,2,0.1,1192.73,2592.9,5
In-Store,4,0.4,1865.28,2331.6,214
Online,7,0.075,161.6,241.2,0
Online,5,0.05,846.61,1045.2,0
Distributor,8,0.05,763.13,897.8,5
Online,8,0.4,1156.62,1896.1,122
Online,6,0.1,758.78,1011.7,0
In-Store,6,0.075,205.76,247.9,7
Wholesale,8,0.075,740.35,1139.0,9
In-Store,5,0.05,933.98,1098.8,7
In-Store,8,0.075,167.23,214.4,9
In-Store,8,0.075,202.61,241.2,152
Online,2,0.05,2363.43,2847.5,153
Distributor,7,0.15,482.94,710.2,99
In-Store,1,0.15,646.95,911.2,0
In-Store,3,0.4,2375.55,3711.8,8
Distributor,2,0.075,538.01,978.2,6
In-Store,3,0.075,1599.42,2499.1,0
In-Store,6,0.05,2186.68,5085.3,6
Online,8,0.3,1219.4,2345.0,4
Distributor,8,0.075,1605.19,2432.1,1
Wholesale,4,0.1,2631.09,3986.5,0
Distributor,7,0.05,1698.05,2358.4,0
In-Store,7,0.05,1172.5,2345.0,2
In-Store,6,0.1,3670.06,6438.7,245
In-Store,7,0.2,3069.61,5581.1,9
In-Store,6,0.075,120.6,241.2,217
In-Store,5,0.05,707.05,1159.1,0
In-Store,8,0.1,1680.36,2800.6,0
In-Store,8,0.05,485.88,991.6,151
Distributor,1,0.15,818.07,1105.5,8
Online,5,0.05,865.64,1139.0,0
Distributor,1,0.075,1598.75,3899.4,184
Distributor,2,0.1,851.57,1038.5,0
Wholesale,4,0.075,93.8,167.5,0
Online,4,0.1,1947.29,2318.2,186
In-Store,8,0.1,2869.28,3825.7,0
In-Store,3,0.05,117.25,234.5,5
In-Store,1,0.05,451.04,1025.1,5
In-Store,7,0.4,159.33,194.3,5
In-Store,4,0.075,3360.72,5092.0,3
Online,7,0.15,819.48,1011.7,60
Distributor,4,0.1,515.7,1199.3,0
In-Store,2,0.05,2383.86,3973.1,60
In-Store,6,0.075,439.52,1072.0,61
In-Store,3,0.075,2440.21,3169.1,0
In-Store,2,0.05,763.53,991.6,305
Online,4,0.05,157.38,194.3,0
In-Store,7,0.15,2914.5,3886.0,0
Online,4,0.15,728.96,1139.0,90
Wholesale,7,0.1,107.13,261.3,90
Distributor,8,0.2,660.69,1159.1,7
Online,6,0.05,142.58,254.6,1
Online,6,0.075,4378.58,5212.6,5
Distributor,1,0.075,611.71,1112.2,9
Online,5,0.15,849.83,1011.7,3
In-Store,3,0.05,532.65,1005.0,7
In-Store,8,0.1,1815.16,3490.7,6
Online,1,0.2,3921.31,6224.3,6
Online,2,0.075,1113.54,1855.9,274
Online,8,0.1,2487.17,5406.9,0
In-Store,3,0.1,2303.46,5118.8,4
Online,4,0.075,846.88,1072.0,3
In-Store,1,0.05,1468.1,1768.8,4
Online,1,0.15,592.28,1139.0,121
In-Store,3,0.05,1830.71,3979.8,0
In-Store,8,0.3,956.36,1226.1,60
In-Store,5,0.05,517.78,1125.6,7
In-Store,1,0.15,1338.66,2231.1,5
In-Store,7,0.075,464.31,703.5,0
Online,8,0.3,1497.05,1782.2,0
Wholesale,5,0.05,4054.97,6143.9,0
In-Store,6,0.1,1910.77,2418.7,0
Distributor,7,0.05,563.81,1025.1,4
Online,6,0.075,2174.35,2619.7,3
In-Store,3,0.05,932.37,1902.8,9
Wholesale,8,0.15,645.81,1025.1,153
Distributor,8,0.05,73.16,174.2,6
Wholesale,7,0.075,1071.73,2492.4,4
Distributor,1,0.05,529.3,1058.6,2
Online,2,0.2,4218.59,6391.8,91
Online,8,0.075,1408.07,1983.2,91
Wholesale,8,0.2,5001.28,6411.9,5
In-Store,5,0.4,406.22,864.3,121
Online,2,0.075,520.99,964.8,153
In-Store,3,0.15,483.87,1051.9,92
Wholesale,1,0.15,3210.64,4013.3,92
Online,2,0.1,2974.4,6070.2,0
Online,4,0.4,695.13,837.5,153
Distributor,3,0.2,1148.11,2391.9,31
Online,6,0.3,1155.28,2686.7,0
Distributor,3,0.15,1884.04,2479.0,214
Distributor,6,0.075,384.58,938.0,6
Online,5,0.2,2968.64,3906.1,153
Online,8,0.05,2402.35,2894.4,217
Distributor,1,0.1,1249.42,2231.1,182
In-Store,1,0.2,912.0,1112.2,0
In-Store,8,0.05,1386.9,2311.5,0
In-Store,3,0.05,497.14,938.0,0
In-Store,5,0.15,2446.51,3651.5,4
Online,3,0.3,681.79,1065.3,8
Distributor,1,0.2,137.35,167.5,187
In-Store,8,0.05,514.69,1118.9,127
Online,5,0.075,1910.3,2894.4,0
In-Store,4,0.2,3260.35,5621.3,4
In-Store,6,0.2,95.21,194.3,0
Wholesale,5,0.05,869.33,1159.1,153
In-Store,5,0.05,1118.7,1896.1,1
Distributor,8,0.1,824.9,1018.4,151
Online,4,0.05,3792.87,5125.5,9
Wholesale,4,0.3,508.13,1058.6,4
In-Store,1,0.05,508.13,1058.6,10
In-Store,6,0.1,147.67,194.3,0
In-Store,1,0.05,841.52,1051.9,0
Distributor,7,0.075,673.35,897.8,7
In-Store,1,0.15,809.96,1051.9,0
Distributor,3,0.05,222.44,268.0,0
Online,1,0.1,1217.12,1963.1,0
In-Store,3,0.05,771.84,1715.2,1
Distributor,4,0.15,1508.3,2251.2,184
Wholesale,8,0.075,588.13,1031.8,4
In-Store,2,0.2,205.02,241.2,0
Online,4,0.2,1142.48,2331.6,2
Distributor,3,0.2,721.19,1045.2,153
In-Store,4,0.1,722.73,1078.7,0
Distributor,3,0.1,173.13,254.6,6
In-Store,2,0.075,4323.11,5688.3,91
Online,2,0.05,783.36,1058.6,9
Wholesale,5,0.1,726.01,864.3,0
In-Store,1,0.075,128.91,174.2,0
Wholesale,4,0.05,469.74,1145.7,98
In-Store,4,0.075,498.48,804.0,184
Wholesale,8,0.1,663.3,1005.0,214
Online,5,0.05,175.67,254.6,3
Online,2,0.2,2296.63,3959.7,5
Wholesale,5,0.05,583.17,911.2,61
Distributor,3,0.4,1315.55,2579.5,183
In-Store,4,0.2,134.4,227.8,7
Wholesale,2,0.1,712.88,938.0,127
In-Store,2,0.075,579.55,1159.1,5
Online,1,0.1,2964.75,3953.0,7
Online,2,0.15,1034.75,1916.2,0
Online,4,0.1,2099.24,2499.1,0
In-Store,1,0.05,1546.63,2666.6,123
In-Store,2,0.05,3774.78,6291.3,3
In-Store,5,0.15,2283.36,5708.4,10
In-Store,4,0.075,379.89,844.2,217
Online,6,0.1,1196.35,1929.6,5
In-Store,4,0.1,840.18,1105.5,29
Online,3,0.1,656.2,1112.2,2
In-Store,1,0.05,789.13,1011.7,0
Distributor,1,0.05,1429.04,1855.9,9
Distributor,3,0.05,2750.69,3986.5,184
In-Store,4,0.4,1768.67,2639.8,9
In-Store,2,0.2,1129.35,2304.8,2
In-Store,3,0.05,546.72,1139.0,31
In-Store,1,0.075,1472.79,2539.3,92
In-Store,2,0.1,1013.64,2472.3,0
Wholesale,5,0.075,830.6,1695.1,0
Online,4,0.1,797.23,1092.1,8
In-Store,3,0.15,1050.36,1721.9,7
In-Store,7,0.075,873.08,1051.9,2
Wholesale,2,0.2,2094.82,3879.3,184
In-Store,5,0.075,3275.5,3899.4,275
In-Store,1,0.05,2580.84,5735.2,122
Distributor,8,0.2,1627.3,3537.6,5
In-Store,4,0.075,724.67,1132.3,5
In-Store,3,0.1,1759.82,3825.7,5
Distributor,8,0.4,3895.38,6492.3,0
In-Store,2,0.1,808.62,998.3,0
Distributor,2,0.075,947.05,1721.9,157
Online,5,0.15,1472.33,1963.1,31
In-Store,2,0.2,2695.21,3906.1,92
In-Store,7,0.075,488.1,1038.5,5
Online,3,0.05,964.8,2010.0,183
In-Store,1,0.15,805.68,1239.5,244
Distributor,2,0.15,1654.9,2546.0,5
Wholesale,6,0.05,745.04,1862.6,1
In-Store,6,0.15,1196.62,2546.0,3
In-Store,6,0.075,119.39,221.1,0
Wholesale,5,0.05,2195.93,3852.5,3
In-Store,6,0.1,120.06,214.4,0
Distributor,8,0.1,4374.16,5607.9,0
Distributor,8,0.05,1083.06,1775.5,0
In-Store,3,0.075,565.21,763.8,152
Online,1,0.075,4417.18,5386.8,92
In-Store,1,0.05,571.18,1038.5,7
In-Store,5,0.05,814.72,1273.0,0
In-Store,1,0.05,1553.33,1849.2,61
Distributor,6,0.1,2308.28,3979.8,3
Distributor,4,0.075,1510.85,1842.5,66
Online,3,0.3,1101.08,1326.6,1
Wholesale,1,0.075,538.68,897.8,8
In-Store,1,0.1,4332.02,5219.3,31
Online,5,0.2,578.88,964.8,1
In-Store,2,0.1,1604.78,3343.3,6
In-Store,6,0.4,755.09,1078.7,8
Online,6,0.05,211.72,268.0,0
In-Store,7,0.15,452.25,837.5,0
Online,7,0.05,1623.48,3959.7,5
Online,1,0.1,1440.84,1695.1,182
Wholesale,7,0.075,3301.76,5159.0,2
Wholesale,6,0.05,4280.9,6204.2,2
In-Store,8,0.075,1236.15,2472.3,9
In-Store,6,0.2,1030.13,2512.5,0
Online,6,0.05,2795.24,3993.2,4
In-Store,3,0.05,4304.01,6237.7,9
Online,6,0.075,505.18,971.5,7
Distributor,4,0.3,1089.55,2318.2,4
In-Store,3,0.2,1299.0,1755.4,5
Wholesale,4,0.15,1498.66,3122.2,9
Distributor,3,0.05,2452.2,4020.0,5
Online,7,0.05,104.52,201.0,304
Distributor,5,0.075,1779.12,2505.8,0
In-Store,2,0.3,3144.04,3979.8,1
Online,8,0.05,2048.59,3939.6,97
Distributor,6,0.1,2880.6,3892.7,0
Wholesale,2,0.1,898.87,1152.4,3
Online,6,0.075,949.73,1172.5,157
In-Store,5,0.075,830.8,1038.5,0
In-Store,4,0.075,820.28,1065.3,244
In-Store,2,0.075,893.78,1943.0,10
Online,2,0.05,2989.88,3986.5,8
Wholesale,8,0.075,2670.89,6070.2,61
Distributor,3,0.05,177.95,214.4,153
Online,7,0.05,778.54,1112.2,5
In-Store,4,0.05,723.06,1018.4,182
Wholesale,6,0.05,94.07,174.2,184
In-Store,2,0.075,758.78,1011.7,153
In-Store,3,0.075,2938.02,6251.1,31
In-Store,7,0.05,2499.9,3906.1,7
Online,5,0.075,2513.84,3142.3,128
Distributor,2,0.05,906.51,1105.5,2
Online,4,0.075,1244.26,2539.3,0
In-Store,5,0.075,85.16,207.7,9
Wholesale,5,0.075,2919.53,3892.7,4
In-Store,6,0.05,1998.54,3276.3,8
In-Store,5,0.075,1174.11,2257.9,5
In-Store,7,0.05,446.56,1038.5,0
Online,7,0.05,1240.37,2432.1,0
Online,5,0.075,1349.51,2499.1,0
Distributor,5,0.4,510.14,1085.4,6
Online,5,0.1,629.4,1031.8,5
Distributor,8,0.3,2408.52,5473.9,2
In-Store,5,0.05,180.1,214.4,0
Distributor,6,0.1,3130.37,4013.3,0
In-Store,3,0.2,2349.29,3262.9,8
Distributor,5,0.1,3088.57,3959.7,8
Online,7,0.05,844.2,1206.0,4
Online,7,0.1,1452.83,2793.9,0
In-Store,2,0.075,525.88,1118.9,0
In-Store,4,0.075,110.75,194.3,9
Online,2,0.15,3702.82,6070.2,0
Distributor,4,0.05,794.42,1118.9,6
Online,2,0.075,1638.02,2559.4,156
In-Store,7,0.1,3095.4,4020.0,0
Distributor,6,0.075,1497.79,1762.1,0
Online,3,0.05,1691.42,1989.9,0
Distributor,6,0.1,674.36,1226.1,5
Distributor,3,0.2,1383.28,2231.1,0
Distributor,6,0.05,678.44,817.4,9
Distributor,2,0.1,2425.94,3912.8,10
Online,7,0.2,2628.28,3128.9,9
Wholesale,5,0.1,1930.94,3510.8,0
In-Store,1,0.05,546.85,1031.8,6
Wholesale,1,0.05,4711.44,5889.3,2
Wholesale,5,0.075,768.49,1038.5,2
Online,6,0.15,135.07,214.4,0
In-Store,2,0.2,671.14,1065.3,6
Online,7,0.05,619.08,1125.6,9
Distributor,4,0.3,1016.66,1882.7,5
In-Store,2,0.05,506.52,1125.6,7
In-Store,3,0.2,1007.68,2519.2,6
Wholesale,4,0.2,428.4,931.3,213
Online,1,0.075,1214.44,2291.4,4
Online,7,0.3,2026.08,3618.0,0
In-Store,7,0.075,452.92,1132.3,3
Online,4,0.075,508.87,1038.5,3
In-Store,5,0.05,447.16,951.4,0
Distributor,7,0.075,883.93,1118.9,123
In-Store,6,0.1,3734.45,6023.3,5
Wholesale,8,0.15,844.47,1835.8,8
Wholesale,3,0.05,656.2,1112.2,3
Distributor,4,0.15,1128.82,2351.7,91
In-Store,7,0.05,633.15,1005.0,6
Online,7,0.3,1347.97,2284.7,0
Online,8,0.1,4226.36,5092.0,1
Online,7,0.05,2845.89,3845.8,5
In-Store,1,0.1,2459.97,3671.6,8
In-Store,4,0.05,846.61,1085.4,7
Online,2,0.15,762.8,1105.5,8
Wholesale,2,0.05,2964.08,3705.1,6
In-Store,2,0.075,2039.55,2793.9,4
Online,2,0.075,1414.64,2773.8,9
In-Store,2,0.15,116.58,201.0,34
In-Store,5,0.15,433.36,1031.8,2
Online,4,0.075,868.32,1929.6,0
Online,6,0.075,2323.83,4006.6,2
Online,7,0.05,2659.1,6043.4,6
In-Store,6,0.05,545.51,790.6,34
In-Store,5,0.1,722.26,1031.8,7
Online,8,0.075,3183.84,5896.0,8
In-Store,4,0.05,2372.81,5272.9,0
In-Store,5,0.2,2469.89,3859.2,8
Distributor,2,0.075,703.1,1326.6,3
Distributor,1,0.15,3528.35,5266.2,8
Distributor,7,0.075,4928.12,6009.9,31
In-Store,2,0.15,1110.79,1882.7,6
Distributor,6,0.05,214.27,261.3,0
In-Store,4,0.05,1862.06,3879.3,0
Online,5,0.075,436.84,1092.1,5
In-Store,4,0.2,1473.67,1775.5,0
Online,6,0.3,933.44,1728.6,10
Distributor,6,0.075,600.59,1112.2,0
Distributor,1,0.075,1631.72,1989.9,0
Distributor,8,0.4,2316.46,3926.2,10
In-Store,2,0.075,2234.45,3852.5,217
In-Store,8,0.4,619.75,837.5,0
Online,7,0.1,1748.9,2271.3,2
Online,6,0.1,137.08,207.7,7
Distributor,8,0.15,731.64,938.0,6
Distributor,2,0.05,1445.46,3142.3,0
In-Store,8,0.1,2016.3,2458.9,6
Wholesale,8,0.075,2718.32,3939.6,1
Online,1,0.075,1280.37,1829.1,8
In-Store,5,0.4,742.9,964.8,0
Distributor,5,0.075,704.77,1051.9,0
Online,2,0.15,149.54,207.7,6
Distributor,7,0.05,651.24,1085.4,0
In-Store,4,0.05,503.77,690.1,5
In-Store,1,0.075,1072.34,1949.7,7
In-Store,7,0.05,127.84,241.2,216
Distributor,7,0.15,1499.46,2499.1,0
In-Store,6,0.1,2612.6,3899.4,0
In-Store,2,0.075,874.75,1715.2,1
In-Store,6,0.15,1095.85,2331.6,60
Distributor,7,0.05,485.88,991.6,31
Online,3,0.05,3561.72,5936.2,99
Online,6,0.15,623.77,891.1,188
Online,4,0.05,1008.02,1708.5,187
In-Store,4,0.05,963.59,1889.4,3
In-Store,2,0.1,2659.63,5540.9,98
In-Store,5,0.05,2401.28,6003.2,1
Distributor,1,0.1,656.87,864.3,10
Wholesale,5,0.05,502.37,1092.1,4
Online,8,0.05,1814.63,2452.2,8
Online,2,0.15,176.55,207.7,36
Online,2,0.1,2815.94,5313.1,94
In-Store,5,0.1,826.58,1132.3,0
Distributor,3,0.05,1699.79,3953.0,61
In-Store,2,0.05,4461.13,5440.4,3
In-Store,3,0.05,829.59,1011.7,153
In-Store,8,0.4,509.0,716.9,7
In-Store,6,0.2,153.7,207.7,153
In-Store,6,0.075,2303.46,3839.1,0
In-Store,4,0.075,2774.47,3383.5,2
In-Store,3,0.15,445.95,857.6,0
Online,8,0.1,496.6,730.3,4
Wholesale,1,0.075,1065.57,1902.8,62
In-Store,4,0.2,2455.82,2994.9,0
In-Store,8,0.075,2072.98,3986.5,1
In-Store,2,0.4,562.47,770.5,8
Online,2,0.05,2974.8,3966.4,9
Online,3,0.075,651.84,944.7,90
Distributor,1,0.15,537.61,911.2,4
Distributor,3,0.1,1662.67,2519.2,4
Distributor,3,0.05,154.37,241.2,4
Online,4,0.15,1238.16,1768.8,4
Distributor,1,0.075,839.18,1118.9,90
Online,3,0.15,813.65,1232.8,10
Online,6,0.075,2902.44,3819.0,0
Distributor,6,0.05,2508.48,3919.5,2
Wholesale,2,0.2,1907.89,3028.4,0
Distributor,1,0.3,157.18,227.8,61
Wholesale,8,0.05,1581.47,1882.7,31
Distributor,6,0.4,363.01,864.3,0
Distributor,1,0.05,2380.51,2800.6,3
In-Store,7,0.075,596.57,1125.6,31
Online,8,0.05,4711.44,5889.3,0
Online,4,0.05,846.61,1045.2,244
In-Store,1,0.075,4311.12,5071.9,5
Online,4,0.15,1815.97,2358.4,7
Online,4,0.075,801.99,1909.5,90
Online,3,0.2,548.33,884.4,7
In-Store,7,0.4,472.35,944.7,0
Distributor,8,0.05,2487.58,3658.2,0
In-Store,5,0.05,452.79,730.3,7
In-Store,3,0.1,3082.0,3852.5,0
In-Store,1,0.2,449.44,1045.2,0
In-Store,8,0.075,796.36,1896.1,0
Online,2,0.1,637.57,1045.2,5
In-Store,7,0.3,633.95,1112.2,183
In-Store,4,0.1,717.57,1025.1,274
In-Store,2,0.1,556.44,1011.7,3
Online,3,0.15,2763.82,3892.7,61
In-Store,4,0.075,1823.87,2338.3,4
Distributor,6,0.4,102.51,227.8,31
In-Store,5,0.05,765.88,1078.7,1
In-Store,8,0.075,747.72,1038.5,10
Wholesale,5,0.4,2340.44,3296.4,1
Online,4,0.15,425.79,1038.5,245
Online,1,0.1,2100.25,2592.9,1
Wholesale,5,0.2,1600.76,2425.4,0
Online,3,0.15,4113.67,5078.6,0
Wholesale,1,0.075,543.3,1065.3,0
In-Store,8,0.1,1444.92,1762.1,5
In-Store,2,0.05,1819.72,2599.6,0
Wholesale,8,0.2,1482.04,2646.5,38
Online,6,0.1,780.15,951.4,0
Distributor,3,0.075,1970.0,2432.1,153
Online,7,0.4,4673.72,5916.1,245
In-Store,1,0.05,694.79,1139.0,0
In-Store,8,0.05,1884.04,2546.0,29
In-Store,7,0.05,530.84,931.3,0
In-Store,1,0.075,3360.05,3953.0,92
Online,6,0.15,2454.88,3068.6,91
Online,1,0.15,566.82,944.7,0
Online,1,0.1,842.86,1239.5,6
In-Store,3,0.05,1286.07,2338.3,0
In-Store,5,0.075,1760.76,2445.5,0
In-Store,5,0.05,145.79,214.4,0
In-Store,8,0.05,561.73,877.7,5
In-Store,4,0.075,1703.01,2398.6,0
In-Store,4,0.05,2919.93,3999.9,0
In-Store,8,0.4,1664.28,2412.0,0
Online,3,0.05,1759.09,2981.5,4
Online,1,0.15,1293.44,2351.7,31
Online,5,0.075,796.63,1943.0,1
Online,5,0.15,292.66,696.8,2
Online,7,0.075,557.51,1051.9,0
Online,6,0.15,2653.2,4020.0,1
In-Store,7,0.075,836.16,1045.2,244
Distributor,6,0.15,637.84,750.4,0
Wholesale,5,0.075,644.0,1192.6,33
Online,3,0.4,2098.64,3959.7,126
Distributor,6,0.05,1417.59,1996.6,0
Wholesale,3,0.05,711.88,837.5,7
In-Store,8,0.1,1145.7,1909.5,158
Distributor,7,0.075,799.24,1011.7,0
In-Store,6,0.05,983.16,1695.1,128
In-Store,2,0.15,1412.49,1701.8,2
Distributor,4,0.2,588.53,964.8,92
Distributor,1,0.05,1814.43,3557.7,4
Online,3,0.3,1335.44,3035.1,122
Wholesale,3,0.05,650.03,1031.8,0
Wholesale,1,0.1,554.22,1179.2,0
Online,4,0.4,3501.82,5648.1,0
Distributor,1,0.2,1914.59,2519.2,35
In-Store,5,0.05,1051.5,1782.2,61
Wholesale,7,0.05,2706.26,3758.7,0
Online,7,0.075,592.28,1139.0,0
Online,6,0.1,157.85,254.6,0
In-Store,1,0.4,1138.46,1929.6,30
In-Store,4,0.075,2366.37,3879.3,0
Online,2,0.15,1787.29,2351.7,10
In-Store,7,0.075,763.13,1139.0,8
In-Store,1,0.075,1005.0,2010.0,2
Online,5,0.05,961.45,1172.5,129
Online,5,0.075,533.32,1333.3,6
In-Store,8,0.075,3042.74,5246.1,5
In-Store,1,0.1,869.33,1159.1,9
Online,6,0.1,2307.75,2921.2,184
In-Store,7,0.15,4235.87,5165.7,0
Online,8,0.3,5158.87,6291.3,1
Online,4,0.075,1345.9,1869.3,217
Wholesale,8,0.15,2930.18,3959.7,304
Wholesale,8,0.4,1209.62,2371.8,2
In-Store,8,0.075,90.65,221.1,7
Online,8,0.2,102.51,201.0,31
Distributor,8,0.1,120.2,174.2,182
Wholesale,1,0.05,1114.34,1989.9,8
Online,6,0.05,1950.24,2566.1,98
Wholesale,2,0.075,500.49,1112.2,3
In-Store,4,0.05,1383.89,1708.5,92
In-Store,3,0.2,499.28,924.6,125
Online,3,0.075,3275.5,3899.4,213
Online,3,0.2,850.36,1118.9,6
Distributor,6,0.075,444.21,683.4,121
Distributor,1,0.075,2986.59,5333.2,9
Online,2,0.05,1381.47,1748.7,0
Distributor,8,0.05,101.71,221.1,245
Distributor,5,0.1,1227.64,1681.7,4
In-Store,1,0.05,531.31,817.4,9
Online,7,0.075,578.88,964.8,5
In-Store,4,0.15,401.06,978.2,247
Distributor,2,0.05,2043.37,4006.6,214
In-Store,7,0.05,695.8,1038.5,0
Online,7,0.1,1741.06,2452.2,0
Distributor,5,0.1,1042.19,1708.5,3
Wholesale,1,0.075,4417.58,5969.7,217
Distributor,6,0.075,761.12,1902.8,31
In-Store,6,0.1,1041.18,2479.0,62
Online,3,0.2,2500.17,3289.7,91
Online,6,0.2,787.45,1078.7,0
In-Store,7,0.05,1680.9,2626.4,30
Online,7,0.15,3292.38,5487.3,0
In-Store,2,0.075,1293.5,2639.8,274
Online,2,0.15,512.95,1165.8,9
Online,2,0.05,797.23,1092.1,2
Online,3,0.075,2942.64,6539.2,1
Wholesale,3,0.1,729.63,1105.5,153
In-Store,3,0.075,879.04,1098.8,3
Online,3,0.15,725.21,884.4,0
Online,6,0.3,877.7,1755.4,0
In-Store,4,0.05,648.29,1098.8,1
In-Store,1,0.15,458.08,1065.3,0
Wholesale,5,0.075,980.48,1815.7,274
In-Store,5,0.2,2576.15,5152.3,1
In-Store,1,0.15,1212.37,2579.5,7
In-Store,3,0.2,356.44,891.1,214
Online,1,0.075,591.95,1038.5,10
In-Store,8,0.15,704.04,951.4,10
Wholesale,6,0.075,651.91,931.3,39
Online,1,0.1,2346.34,3450.5,30
Distributor,1,0.1,628.93,998.3,34
In-Store,3,0.1,2831.69,3932.9,92
In-Store,2,0.15,3106.66,3698.4,36
